day,lessonTitle,phraseId,friendlyLatin,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual
8,آداب الأكل مع العائلة,L06-D08-P02,l-makla bnina bzzaf,MISSING,MISSING,MISSING,MISSING,MISSING
8,آداب الأكل مع العائلة,L06-D08-P03,fin nلس?,MISSING,MISSING,MISSING,MISSING,MISSING
8,آداب الأكل مع العائلة,L06-D08-P04,wash nakol b-yeddi?,MISSING,MISSING,MISSING,MISSING,MISSING
8,آداب الأكل مع العائلة,L06-D08-P05,kolshi bnin,MISSING,MISSING,MISSING,MISSING,MISSING
9,قبول أو رفض المزيد من الأكل,L06-D09-P01,shba3t shukran,MISSING,MISSING,MISSING,MISSING,MISSING
9,قبول أو رفض المزيد من الأكل,L06-D09-P02,zidni shwiya aafak,MISSING,MISSING,MISSING,MISSING,MISSING
9,قبول أو رفض المزيد من الأكل,L06-D09-P03,bla ma t3mr lia bzzaf,MISSING,MISSING,MISSING,MISSING,MISSING
9,قبول أو رفض المزيد من الأكل,L06-D09-P04,wach kayn shi haja bla lhem?,MISSING,MISSING,MISSING,MISSING,MISSING
9,قبول أو رفض المزيد من الأكل,L06-D09-P05,3jbni walakin ma nqdrsh nzid,MISSING,MISSING,MISSING,MISSING,MISSING
10,المساعدة داخل البيت,L06-D10-P01,nqdr n3awnk?,MISSING,MISSING,MISSING,MISSING,MISSING
10,المساعدة داخل البيت,L06-D10-P02,fin nder hadshi?,MISSING,MISSING,MISSING,MISSING,MISSING
10,المساعدة داخل البيت,L06-D10-P03,njib lma?,MISSING,MISSING,MISSING,MISSING,MISSING
10,المساعدة داخل البيت,L06-D10-P04,nkhlli l-kisan hna?,MISSING,MISSING,MISSING,MISSING,MISSING
10,المساعدة داخل البيت,L06-D10-P05,ma bghitsh nkhalik khdam بوحدك,MISSING,MISSING,MISSING,MISSING,MISSING
11,الكلام مع الكبار باحترام,L06-D11-P01,salam aami,MISSING,MISSING,MISSING,MISSING,MISSING
11,الكلام مع الكبار باحترام,L06-D11-P02,salam khalti,MISSING,MISSING,MISSING,MISSING,MISSING
11,الكلام مع الكبار باحترام,L06-D11-P03,bghit nsme3 lik,MISSING,MISSING,MISSING,MISSING,MISSING
11,الكلام مع الكبار باحترام,L06-D11-P04,shukran 3la nsiha,MISSING,MISSING,MISSING,MISSING,MISSING
11,الكلام مع الكبار باحترام,L06-D11-P05,allah ytawel 3mrek,MISSING,MISSING,MISSING,MISSING,MISSING
12,الكلام مع الأطفال,L06-D12-P01,shno smitk?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الكلام مع الأطفال,L06-D12-P02,shhal f-3mrek?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الكلام مع الأطفال,L06-D12-P03,wash katfhemni?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الكلام مع الأطفال,L06-D12-P04,bghiti tl3ab?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الكلام مع الأطفال,L06-D12-P05,allah yhafdk,MISSING,MISSING,MISSING,MISSING,MISSING
13,الصور والذكريات,L06-D13-P01,nqdro nkhdo tswira?,MISSING,MISSING,MISSING,MISSING,MISSING
13,الصور والذكريات,L06-D13-P02,bghit tswira m3akom,MISSING,MISSING,MISSING,MISSING,MISSING
13,الصور والذكريات,L06-D13-P03,"ma kayn moshkil, bla tswira",MISSING,MISSING,MISSING,MISSING,MISSING
13,الصور والذكريات,L06-D13-P04,ghadi nsift lik tswira,MISSING,MISSING,MISSING,MISSING,MISSING
13,الصور والذكريات,L06-D13-P05,ghadi nbqa ntfkar had nhar,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الغداء العائلي,L06-D14-P01,jit ntghdda m3akom,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الغداء العائلي,L06-D14-P02,ferhan nkon m3akom,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الغداء العائلي,L06-D14-P03,l-makla bnina,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الغداء العائلي,L06-D14-P04,shrhu lia bshwiya aafak,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة الغداء العائلي,L06-D14-P05,bslama w shukran bzzaf,MISSING,MISSING,MISSING,MISSING,MISSING
15,الدعوات والخطط,L06-D15-P01,wash tqdero tjiw ghdda?,MISSING,MISSING,MISSING,MISSING,MISSING
15,الدعوات والخطط,L06-D15-P02,ntoma m3rodin 3ndi,MISSING,MISSING,MISSING,MISSING,MISSING
15,الدعوات والخطط,L06-D15-P03,nqadro ntlaqaw f-lqahwa?,MISSING,MISSING,MISSING,MISSING,MISSING
15,الدعوات والخطط,L06-D15-P04,shno l-waqt li mzyan?,MISSING,MISSING,MISSING,MISSING,MISSING
15,الدعوات والخطط,L06-D15-P05,safi ntlaqaw tma,MISSING,MISSING,MISSING,MISSING,MISSING
16,الوقت والوصول بلطف,L06-D16-P01,ghadi nji m3a sitta,MISSING,MISSING,MISSING,MISSING,MISSING
16,الوقت والوصول بلطف,L06-D16-P02,ana mtakher shwiya,MISSING,MISSING,MISSING,MISSING,MISSING
16,الوقت والوصول بلطف,L06-D16-P03,smh lia 3la t-taakhir,MISSING,MISSING,MISSING,MISSING,MISSING
16,الوقت والوصول بلطف,L06-D16-P04,fin ntlaqaw?,MISSING,MISSING,MISSING,MISSING,MISSING
16,الوقت والوصول بلطف,L06-D16-P05,wslti?,MISSING,MISSING,MISSING,MISSING,MISSING
17,الهدية الصغيرة,L06-D17-P01,jbt likom had l-hdiya,MISSING,MISSING,MISSING,MISSING,MISSING
17,الهدية الصغيرة,L06-D17-P02,ghi haja sghira,MISSING,MISSING,MISSING,MISSING,MISSING
17,الهدية الصغيرة,L06-D17-P03,kanتمنا t3jbekom,MISSING,MISSING,MISSING,MISSING,MISSING
17,الهدية الصغيرة,L06-D17-P04,fin nkhlliha?,MISSING,MISSING,MISSING,MISSING,MISSING
17,الهدية الصغيرة,L06-D17-P05,bssaha 3likom,MISSING,MISSING,MISSING,MISSING,MISSING
18,لقاء الأصدقاء خارج البيت,L06-D18-P01,fin nta daba?,MISSING,MISSING,MISSING,MISSING,MISSING
18,لقاء الأصدقاء خارج البيت,L06-D18-P02,ana qrib mn l-qahwa,MISSING,MISSING,MISSING,MISSING,MISSING
18,لقاء الأصدقاء خارج البيت,L06-D18-P03,ghadi nji 3ndk daba,MISSING,MISSING,MISSING,MISSING,MISSING
18,لقاء الأصدقاء خارج البيت,L06-D18-P04,wash sla l-service?,MISSING,MISSING,MISSING,MISSING,MISSING
18,لقاء الأصدقاء خارج البيت,L06-D18-P05,yallah nmshiw m3a b3diyatna,MISSING,MISSING,MISSING,MISSING,MISSING
19,المزاح الخفيف,L06-D19-P01,kanḍhk m3ak,MISSING,MISSING,MISSING,MISSING,MISSING
19,المزاح الخفيف,L06-D19-P02,smh lia kanhder bshwiya,MISSING,MISSING,MISSING,MISSING,MISSING
19,المزاح الخفيف,L06-D19-P03,ma fhemtsh n-nokta,MISSING,MISSING,MISSING,MISSING,MISSING
19,المزاح الخفيف,L06-D19-P04,3awdها lia aafak,MISSING,MISSING,MISSING,MISSING,MISSING
19,المزاح الخفيف,L06-D19-P05,nta mudhik bzzaf,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحدود والاحترام,L06-D20-P01,ma bghitsh nhder 3la had l-mawdo3,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحدود والاحترام,L06-D20-P02,khllina nbdlo l-hdra,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحدود والاحترام,L06-D20-P03,smh lia hadshi khass,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحدود والاحترام,L06-D20-P04,mumkin nhdro mn b3d?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الحدود والاحترام,L06-D20-P05,ana mrtaah hakda,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأصدقاء والعائلة,L06-D21-P01,mzyan nkon m3a s-hab,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأصدقاء والعائلة,L06-D21-P02,kanhder bshwiya,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأصدقاء والعائلة,L06-D21-P03,nḍhko shwiya,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأصدقاء والعائلة,L06-D21-P04,kanhترم l-3aila,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة الأصدقاء والعائلة,L06-D21-P05,shukran 3la kolshi,MISSING,MISSING,MISSING,MISSING,MISSING
22,المناسبات العائلية,L06-D22-P01,fin ghadi ykon l-3rs?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المناسبات العائلية,L06-D22-P02,wash khasni nji bkri?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المناسبات العائلية,L06-D22-P03,shno nلبس?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المناسبات العائلية,L06-D22-P04,wash nshri shi hdiya?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المناسبات العائلية,L06-D22-P05,mabrouk 3likom,MISSING,MISSING,MISSING,MISSING,MISSING
23,التهاني والدعوات الطيبة,L06-D23-P01,mabrouk,MISSING,MISSING,MISSING,MISSING,MISSING
23,التهاني والدعوات الطيبة,L06-D23-P02,allah ykml bikhir,MISSING,MISSING,MISSING,MISSING,MISSING
23,التهاني والدعوات الطيبة,L06-D23-P03,ferhan lik,MISSING,MISSING,MISSING,MISSING,MISSING
23,التهاني والدعوات الطيبة,L06-D23-P04,lah ybark fik,MISSING,MISSING,MISSING,MISSING,MISSING
23,التهاني والدعوات الطيبة,L06-D23-P05,bssaha w raha,MISSING,MISSING,MISSING,MISSING,MISSING
24,الاعتذار والشكر داخل العلاقة,L06-D24-P01,smh lia jit mtakher,MISSING,MISSING,MISSING,MISSING,MISSING
24,الاعتذار والشكر داخل العلاقة,L06-D24-P02,shukran 3la s-sber,MISSING,MISSING,MISSING,MISSING,MISSING
24,الاعتذار والشكر داخل العلاقة,L06-D24-P03,ma kentش qased,MISSING,MISSING,MISSING,MISSING,MISSING
24,الاعتذار والشكر داخل العلاقة,L06-D24-P04,ghadi n3awdها lik,MISSING,MISSING,MISSING,MISSING,MISSING
24,الاعتذار والشكر داخل العلاقة,L06-D24-P05,3la slamtk,MISSING,MISSING,MISSING,MISSING,MISSING
25,الهاتف والواتساب مع الأصدقاء,L06-D25-P01,sift lia l-location,MISSING,MISSING,MISSING,MISSING,MISSING
25,الهاتف والواتساب مع الأصدقاء,L06-D25-P02,ghadi nsift lik message,MISSING,MISSING,MISSING,MISSING,MISSING
25,الهاتف والواتساب مع الأصدقاء,L06-D25-P03,sm3t l-vocal,MISSING,MISSING,MISSING,MISSING,MISSING
25,الهاتف والواتساب مع الأصدقاء,L06-D25-P04,ma sm3tsh mzyan,MISSING,MISSING,MISSING,MISSING,MISSING
25,الهاتف والواتساب مع الأصدقاء,L06-D25-P05,3awd lia bshwiya,MISSING,MISSING,MISSING,MISSING,MISSING
26,طلب نصيحة محلية,L06-D26-P01,shno katqترح 3lia?,MISSING,MISSING,MISSING,MISSING,MISSING
26,طلب نصيحة محلية,L06-D26-P02,fin nmshi lyom?,MISSING,MISSING,MISSING,MISSING,MISSING
26,طلب نصيحة محلية,L06-D26-P03,wash had lblasa mzyana?,MISSING,MISSING,MISSING,MISSING,MISSING
26,طلب نصيحة محلية,L06-D26-P04,shno khassni ntجنب?,MISSING,MISSING,MISSING,MISSING,MISSING
26,طلب نصيحة محلية,L06-D26-P05,shukran 3la nsiha,MISSING,MISSING,MISSING,MISSING,MISSING
27,عرض المساعدة,L06-D27-P01,nqdr n3awnk?,MISSING,MISSING,MISSING,MISSING,MISSING
27,عرض المساعدة,L06-D27-P02,wash محتاج chi haja?,MISSING,MISSING,MISSING,MISSING,MISSING
27,عرض المساعدة,L06-D27-P03,njib lma?,MISSING,MISSING,MISSING,MISSING,MISSING
27,عرض المساعدة,L06-D27-P04,nkhlli l-bab محلول?,MISSING,MISSING,MISSING,MISSING,MISSING
27,عرض المساعدة,L06-D27-P05,ma kayn moshkil,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الثقة الاجتماعية,L06-D28-P01,jit m3a saahbi,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الثقة الاجتماعية,L06-D28-P02,sllmt 3la l-3aila,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الثقة الاجتماعية,L06-D28-P03,shربt atay,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الثقة الاجتماعية,L06-D28-P04,hdرت bshwiya,MISSING,MISSING,MISSING,MISSING,MISSING
28,مراجعة الثقة الاجتماعية,L06-D28-P05,khrjt b-adab,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف اجتماعية مختلطة,L06-D29-P01,salam alikom kamlin,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف اجتماعية مختلطة,L06-D29-P02,shukran 3la ma 3radtوني,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف اجتماعية مختلطة,L06-D29-P03,l-atay zwin,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف اجتماعية مختلطة,L06-D29-P04,khassni nmshi daba,MISSING,MISSING,MISSING,MISSING,MISSING
29,مواقف اجتماعية مختلطة,L06-D29-P05,ntlaqaw qrib,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الزيارة الاجتماعية النهائي,L06-D30-P01,salam alikom,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الزيارة الاجتماعية النهائي,L06-D30-P02,ferhan nkon m3akom,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الزيارة الاجتماعية النهائي,L06-D30-P03,kolshi kan zwin,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الزيارة الاجتماعية النهائي,L06-D30-P04,shukran 3la d-dyafa,MISSING,MISSING,MISSING,MISSING,MISSING
30,اختبار الزيارة الاجتماعية النهائي,L06-D30-P05,bslama w nshofkom qrib,MISSING,MISSING,MISSING,MISSING,MISSING
1,اختيار الحي المناسب,L07-D01-P01,wash had l-7oma hadi haniya?,MISSING,MISSING,MISSING,MISSING,MISSING
1,اختيار الحي المناسب,L07-D01-P02,wash kayn hanout qrib?,MISSING,MISSING,MISSING,MISSING,MISSING
1,اختيار الحي المناسب,L07-D01-P03,wash transport sahla mn hna?,MISSING,MISSING,MISSING,MISSING,MISSING
1,اختيار الحي المناسب,L07-D01-P04,wash had l-blasa amna b-lil?,MISSING,MISSING,MISSING,MISSING,MISSING
1,اختيار الحي المناسب,L07-D01-P05,bghit nbqa hna wahed l-moda,MISSING,MISSING,MISSING,MISSING,MISSING
2,رؤية الشقة لأول مرة,L07-D02-P01,n9dr nshof l-appartement?,MISSING,MISSING,MISSING,MISSING,MISSING
2,رؤية الشقة لأول مرة,L07-D02-P02,sh7al mn bit kayn hna?,MISSING,MISSING,MISSING,MISSING,MISSING
2,رؤية الشقة لأول مرة,L07-D02-P03,wash mfrsha?,MISSING,MISSING,MISSING,MISSING,MISSING
2,رؤية الشقة لأول مرة,L07-D02-P04,wash l-kuzina khdama mzyan?,MISSING,MISSING,MISSING,MISSING,MISSING
2,رؤية الشقة لأول مرة,L07-D02-P05,bghit nfker lwel,MISSING,MISSING,MISSING,MISSING,MISSING
3,الثمن والميزانية,L07-D03-P01,bsh7al l-kra f shhar?,MISSING,MISSING,MISSING,MISSING,MISSING
3,الثمن والميزانية,L07-D03-P02,hada foq l-budget dyali,MISSING,MISSING,MISSING,MISSING,MISSING
3,الثمن والميزانية,L07-D03-P03,wash l-ma w do dakhlin?,MISSING,MISSING,MISSING,MISSING,MISSING
3,الثمن والميزانية,L07-D03-P04,t9dr tnqes shwiya?,MISSING,MISSING,MISSING,MISSING,MISSING
3,الثمن والميزانية,L07-D03-P05,shno akher taman?,MISSING,MISSING,MISSING,MISSING,MISSING
4,المفروش وغير المفروش,L07-D04-P01,shno kayn f l-furniture?,MISSING,MISSING,MISSING,MISSING,MISSING
4,المفروش وغير المفروش,L07-D04-P02,wash kayna namousiya?,MISSING,MISSING,MISSING,MISSING,MISSING
4,المفروش وغير المفروش,L07-D04-P03,wash kayna makina dyal s-sabon?,MISSING,MISSING,MISSING,MISSING,MISSING
4,المفروش وغير المفروش,L07-D04-P04,n9dr njib hwayji?,MISSING,MISSING,MISSING,MISSING,MISSING
4,المفروش وغير المفروش,L07-D04-P05,wash kayn shi haja na9sa hna?,MISSING,MISSING,MISSING,MISSING,MISSING
5,العقد والضمان,L07-D05-P01,wash kayn contrat?,MISSING,MISSING,MISSING,MISSING,MISSING
5,العقد والضمان,L07-D05-P02,bsh7al la caution?,MISSING,MISSING,MISSING,MISSING,MISSING
5,العقد والضمان,L07-D05-P03,imta trje3 liya la caution?,MISSING,MISSING,MISSING,MISSING,MISSING
5,العقد والضمان,L07-D05-P04,t9dr t3tini reçu?,MISSING,MISSING,MISSING,MISSING,MISSING
5,العقد والضمان,L07-D05-P05,bghit nqra l-contrat lwel,MISSING,MISSING,MISSING,MISSING,MISSING
6,الدخول إلى السكن,L07-D06-P01,n9dr nakhod swart?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الدخول إلى السكن,L07-D06-P02,kifash n7el bab l-immeuble?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الدخول إلى السكن,L07-D06-P03,fin nrmmi z-zbel?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الدخول إلى السكن,L07-D06-P04,wash kaynin shi qawanin dyal dar?,MISSING,MISSING,MISSING,MISSING,MISSING
6,الدخول إلى السكن,L07-D06-P05,kayn moshkil sghir hna,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة السكن الأسبوعية,L07-D07-P01,bghit nkri shhar wahed,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة السكن الأسبوعية,L07-D07-P02,wash kolshi dakhel?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة السكن الأسبوعية,L07-D07-P03,n9dr nchof l-appartement marra khra?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة السكن الأسبوعية,L07-D07-P04,n9dr nakhod numero dyalek?,MISSING,MISSING,MISSING,MISSING,MISSING
7,مراجعة السكن الأسبوعية,L07-D07-P05,ghadi nqrrer ghdda inshaallah,MISSING,MISSING,MISSING,MISSING,MISSING
8,الويفي والراوتر,L07-D08-P01,shno l-code dyal l-wifi?,MISSING,MISSING,MISSING,MISSING,MISSING
8,الويفي والراوتر,L07-D08-P02,l-internet d3ifa,MISSING,MISSING,MISSING,MISSING,MISSING
8,الويفي والراوتر,L07-D08-P03,fin kayn routeur?,MISSING,MISSING,MISSING,MISSING,MISSING
8,الويفي والراوتر,L07-D08-P04,n9dro n3awdo nsh3lo routeur?,MISSING,MISSING,MISSING,MISSING,MISSING
8,الويفي والراوتر,L07-D08-P05,wash kayna fibre hna?,MISSING,MISSING,MISSING,MISSING,MISSING
9,الشريحة والبيانات,L07-D09-P01,fin n9dr nshri carte SIM?,MISSING,MISSING,MISSING,MISSING,MISSING
9,الشريحة والبيانات,L07-D09-P02,bghit ncharji internet,MISSING,MISSING,MISSING,MISSING,MISSING
9,الشريحة والبيانات,L07-D09-P03,sh7al fiha mn giga?,MISSING,MISSING,MISSING,MISSING,MISSING
9,الشريحة والبيانات,L07-D09-P04,ma kaynash réseau f telephone dyali,MISSING,MISSING,MISSING,MISSING,MISSING
9,الشريحة والبيانات,L07-D09-P05,t9dr t3awenni nrigliha?,MISSING,MISSING,MISSING,MISSING,MISSING
10,فواتير الماء والضو,L07-D10-P01,imta katji l-facture?,MISSING,MISSING,MISSING,MISSING,MISSING
10,فواتير الماء والضو,L07-D10-P02,kifash nkhlles l-facture?,MISSING,MISSING,MISSING,MISSING,MISSING
10,فواتير الماء والضو,L07-D10-P03,t9ta3 do,MISSING,MISSING,MISSING,MISSING,MISSING
10,فواتير الماء والضو,L07-D10-P04,ma kaynsh l-ma,MISSING,MISSING,MISSING,MISSING,MISSING
10,فواتير الماء والضو,L07-D10-P05,wash hadshi 3adi hna?,MISSING,MISSING,MISSING,MISSING,MISSING
11,المطبخ والأجهزة,L07-D11-P01,kifash nkhdem l-bota?,MISSING,MISSING,MISSING,MISSING,MISSING
11,المطبخ والأجهزة,L07-D11-P02,wash kayn l-gaz?,MISSING,MISSING,MISSING,MISSING,MISSING
11,المطبخ والأجهزة,L07-D11-P03,tllaja ma khddamash,MISSING,MISSING,MISSING,MISSING,MISSING
11,المطبخ والأجهزة,L07-D11-P04,fin n9dr nshri l-ma dyal shrob?,MISSING,MISSING,MISSING,MISSING,MISSING
11,المطبخ والأجهزة,L07-D11-P05,n9dr nteyb hna?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الغسيل والتنظيف,L07-D12-P01,fin n9dr nseben l-7wayj?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الغسيل والتنظيف,L07-D12-P02,wash kayna makina dyal s-sabon?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الغسيل والتنظيف,L07-D12-P03,wach kayn shi wahed yn9i marra f simana?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الغسيل والتنظيف,L07-D12-P04,fin n9dr nnshref l-7wayj?,MISSING,MISSING,MISSING,MISSING,MISSING
12,الغسيل والتنظيف,L07-D12-P05,7tajit lizar n9i,MISSING,MISSING,MISSING,MISSING,MISSING
13,النفايات وقواعد العمارة,L07-D13-P01,imta nkhrej z-zbel?,MISSING,MISSING,MISSING,MISSING,MISSING
13,النفايات وقواعد العمارة,L07-D13-P02,fin kaynin l-poubelles?,MISSING,MISSING,MISSING,MISSING,MISSING
13,النفايات وقواعد العمارة,L07-D13-P03,wash n9dr njib dyaf?,MISSING,MISSING,MISSING,MISSING,MISSING
13,النفايات وقواعد العمارة,L07-D13-P04,ma ghadi ndirsh sda3,MISSING,MISSING,MISSING,MISSING,MISSING
13,النفايات وقواعد العمارة,L07-D13-P05,shkun n3ayet lih ila kan moshkil?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة خدمات البيت,L07-D14-P01,l-wifi rja3 d3if,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة خدمات البيت,L07-D14-P02,wash l-facture mkhlssa?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة خدمات البيت,L07-D14-P03,makina dyal s-sabon ma khddamash,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة خدمات البيت,L07-D14-P04,t9dr tshre7 lia qawanin l-immeuble?,MISSING,MISSING,MISSING,MISSING,MISSING
14,مراجعة خدمات البيت,L07-D14-P05,daba kolshi wad7,MISSING,MISSING,MISSING,MISSING,MISSING
15,طلب الإصلاحات,L07-D15-P01,hadi khas-ha tsla7,MISSING,MISSING,MISSING,MISSING,MISSING
15,طلب الإصلاحات,L07-D15-P02,t9dr tsift chi mصلح?,MISSING,MISSING,MISSING,MISSING,MISSING
15,طلب الإصلاحات,L07-D15-P03,imta ghadi yji l-mصلح?,MISSING,MISSING,MISSING,MISSING,MISSING
15,طلب الإصلاحات,L07-D15-P04,hadshi msta3jel,MISSING,MISSING,MISSING,MISSING,MISSING
15,طلب الإصلاحات,L07-D15-P05,ymkn ytsenna l-ghdda,MISSING,MISSING,MISSING,MISSING,MISSING
16,مشاكل الماء والكهرباء,L07-D16-P01,l-ma skhoun ma khddamsh,MISSING,MISSING,MISSING,MISSING,MISSING
16,مشاكل الماء والكهرباء,L07-D16-P02,kayn tsriba dyal l-ma,MISSING,MISSING,MISSING,MISSING,MISSING
16,مشاكل الماء والكهرباء,L07-D16-P03,do mkssor / ma khddamsh,MISSING,MISSING,MISSING,MISSING,MISSING
16,مشاكل الماء والكهرباء,L07-D16-P04,t9dr tchof disjoncteur?,MISSING,MISSING,MISSING,MISSING,MISSING
16,مشاكل الماء والكهرباء,L07-D16-P05,kayna ri7t l-gaz,MISSING,MISSING,MISSING,MISSING,MISSING
17,البواب والحارس,L07-D17-P01,"salam, nta l-gardien?",MISSING,MISSING,MISSING,MISSING,MISSING
17,البواب والحارس,L07-D17-P02,wash jat chi colis lia?,MISSING,MISSING,MISSING,MISSING,MISSING
17,البواب والحارس,L07-D17-P03,3ayet lia ila kan chi haja,MISSING,MISSING,MISSING,MISSING,MISSING
17,البواب والحارس,L07-D17-P04,fin n9dr nparké?,MISSING,MISSING,MISSING,MISSING,MISSING
17,البواب والحارس,L07-D17-P05,shukran 3la l-mosa3ada,MISSING,MISSING,MISSING,MISSING,MISSING
18,الجيران والضجيج,L07-D18-P01,"salam, ana jar jdid",MISSING,MISSING,MISSING,MISSING,MISSING
18,الجيران والضجيج,L07-D18-P02,smah lia 3la sda3,MISSING,MISSING,MISSING,MISSING,MISSING
18,الجيران والضجيج,L07-D18-P03,t9dr tnqes sda3 shwiya?,MISSING,MISSING,MISSING,MISSING,MISSING
18,الجيران والضجيج,L07-D18-P04,drri sghir na3s,MISSING,MISSING,MISSING,MISSING,MISSING
18,الجيران والضجيج,L07-D18-P05,ma kayn 7ta moshkil,MISSING,MISSING,MISSING,MISSING,MISSING
19,التوصيل والطلبات,L07-D19-P01,wash livraison t9dr tji hna?,MISSING,MISSING,MISSING,MISSING,MISSING
19,التوصيل والطلبات,L07-D19-P02,hada l-adresse dyal l-immeuble,MISSING,MISSING,MISSING,MISSING,MISSING
19,التوصيل والطلبات,L07-D19-P03,ana f t-tabiq t-talit,MISSING,MISSING,MISSING,MISSING,MISSING
19,التوصيل والطلبات,L07-D19-P04,3ayet lia mlli twsel,MISSING,MISSING,MISSING,MISSING,MISSING
19,التوصيل والطلبات,L07-D19-P05,had colis machi dyali,MISSING,MISSING,MISSING,MISSING,MISSING
20,الخدمات القريبة,L07-D20-P01,fin kayna pharmacie?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الخدمات القريبة,L07-D20-P02,fin kayn pressing?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الخدمات القريبة,L07-D20-P03,fin n9dr n-printi wraq?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الخدمات القريبة,L07-D20-P04,fin n9dr nshri 7wayj dyal dar?,MISSING,MISSING,MISSING,MISSING,MISSING
20,الخدمات القريبة,L07-D20-P05,fin kayn supermarché qrib?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة حياة الحي,L07-D21-P01,wash kayn shi mصلح qrib?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة حياة الحي,L07-D21-P02,wash ja chi wahed 3lia?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة حياة الحي,L07-D21-P03,ana jdid f had l-7oma,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة حياة الحي,L07-D21-P04,imta khasni ma ndirsh sda3?,MISSING,MISSING,MISSING,MISSING,MISSING
21,مراجعة حياة الحي,L07-D21-P05,shukran 3la t-tawdih,MISSING,MISSING,MISSING,MISSING,MISSING
22,المواعيد مع الخدمات,L07-D22-P01,n9dro n7ddo rendez-vous?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المواعيد مع الخدمات,L07-D22-P02,wash s-sba7 mumkin?,MISSING,MISSING,MISSING,MISSING,MISSING
22,المواعيد مع الخدمات,L07-D22-P03,ghadi nkun f dar,MISSING,MISSING,MISSING,MISSING,MISSING
22,المواعيد مع الخدمات,L07-D22-P04,confirmi m3aya qbel ma tji aafak,MISSING,MISSING,MISSING,MISSING,MISSING
22,المواعيد مع الخدمات,L07-D22-P05,rendez-vous tbdel,MISSING,MISSING,MISSING,MISSING,MISSING
23,دفع الكراء والوصل,L07-D23-P01,bghit nkhlles l-kra,MISSING,MISSING,MISSING,MISSING,MISSING
23,دفع الكراء والوصل,L07-D23-P02,n9dr nkhlles b-virement?,MISSING,MISSING,MISSING,MISSING,MISSING
