level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
8,12,2,جرح أو طيحة,L08-D12-P04,You ask for bandage.,Do you have a bandage?,wash 3ndk bandage?,واش عندك بانداج؟,"iyeh, kayn",Bandage is commonly understood.,wash / 3ndk / bandage,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day12/l08-d12-p04-normal.mp3,assets/audio/level08/day12/l08-d12-p04-slow.mp3,assets/video/level08/day12/l08-d12-p04-scene.mp4,assets/images/video-posters/level08/day12/l08-d12-p04-poster.webp,assets/images/lesson-scenes/level08/day12/l08-d12-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 12: جرح أو طيحة. Show a foreign learner respectfully handling this situation: You ask for bandage.. Visual focus: the phrase 'wash 3ndk bandage?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'جرح أو طيحة'. Trigger: You ask for bandage.. Learner says 'wash 3ndk bandage?'. Moroccan person replies 'iyeh, kayn'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,12,2,جرح أو طيحة,L08-D12-P05,You ask if you need stitches.,Do I need stitches?,wash khassni l-khyata?,واش خاصني الخياطة؟,khas tbib ychof,"For serious cuts, let a medical professional decide.",wash / khassni / l-khyata,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day12/l08-d12-p05-normal.mp3,assets/audio/level08/day12/l08-d12-p05-slow.mp3,assets/video/level08/day12/l08-d12-p05-scene.mp4,assets/images/video-posters/level08/day12/l08-d12-p05-poster.webp,assets/images/lesson-scenes/level08/day12/l08-d12-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 12: جرح أو طيحة. Show a foreign learner respectfully handling this situation: You ask if you need stitches.. Visual focus: the phrase 'wash khassni l-khyata?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'جرح أو طيحة'. Trigger: You ask if you need stitches.. Learner says 'wash khassni l-khyata?'. Moroccan person replies 'khas tbib ychof'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,13,2,سرقة أو ضياع,L08-D13-P01,You say your wallet was stolen.,My wallet was stolen.,tsraq lia l-portmoni,تسرق ليا البورتموني,fin wq3 hadshi?,Report calmly and give place/time.,tsraq / lia / l-portmoni,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day13/l08-d13-p01-normal.mp3,assets/audio/level08/day13/l08-d13-p01-slow.mp3,assets/video/level08/day13/l08-d13-p01-scene.mp4,assets/images/video-posters/level08/day13/l08-d13-p01-poster.webp,assets/images/lesson-scenes/level08/day13/l08-d13-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 13: سرقة أو ضياع. Show a foreign learner respectfully handling this situation: You say your wallet was stolen.. Visual focus: the phrase 'tsraq lia l-portmoni' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'سرقة أو ضياع'. Trigger: You say your wallet was stolen.. Learner says 'tsraq lia l-portmoni'. Moroccan person replies 'fin wq3 hadshi?'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,13,2,سرقة أو ضياع,L08-D13-P02,You say you lost your bag.,I lost my bag.,dya3 lia sac dyali,ضاع ليا ساك ديالي,shno fih?,Be ready to describe the bag.,dya3 / lia / sac / dyali,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day13/l08-d13-p02-normal.mp3,assets/audio/level08/day13/l08-d13-p02-slow.mp3,assets/video/level08/day13/l08-d13-p02-scene.mp4,assets/images/video-posters/level08/day13/l08-d13-p02-poster.webp,assets/images/lesson-scenes/level08/day13/l08-d13-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 13: سرقة أو ضياع. Show a foreign learner respectfully handling this situation: You say you lost your bag.. Visual focus: the phrase 'dya3 lia sac dyali' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'سرقة أو ضياع'. Trigger: You say you lost your bag.. Learner says 'dya3 lia sac dyali'. Moroccan person replies 'shno fih?'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,13,2,سرقة أو ضياع,L08-D13-P03,You ask to call the police.,"Call the police, please.",3ayet l-bolis aafak,عيّط للبوليس عافاك,wakha,Bolis is commonly understood for police.,3ayet / l-bolis / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day13/l08-d13-p03-normal.mp3,assets/audio/level08/day13/l08-d13-p03-slow.mp3,assets/video/level08/day13/l08-d13-p03-scene.mp4,assets/images/video-posters/level08/day13/l08-d13-p03-poster.webp,assets/images/lesson-scenes/level08/day13/l08-d13-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 13: سرقة أو ضياع. Show a foreign learner respectfully handling this situation: You ask to call the police.. Visual focus: the phrase '3ayet l-bolis aafak' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'سرقة أو ضياع'. Trigger: You ask to call the police.. Learner says '3ayet l-bolis aafak'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,13,2,سرقة أو ضياع,L08-D13-P04,You ask where the police station is.,Where is the police station?,fin kayn commissariat?,فين كاين كوميسارية؟,tma qrib,Commissariat is a common French loanword for police station.,fin / kayn / commissariat,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day13/l08-d13-p04-normal.mp3,assets/audio/level08/day13/l08-d13-p04-slow.mp3,assets/video/level08/day13/l08-d13-p04-scene.mp4,assets/images/video-posters/level08/day13/l08-d13-p04-poster.webp,assets/images/lesson-scenes/level08/day13/l08-d13-p04-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 13: سرقة أو ضياع. Show a foreign learner respectfully handling this situation: You ask where the police station is.. Visual focus: the phrase 'fin kayn commissariat?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'سرقة أو ضياع'. Trigger: You ask where the police station is.. Learner says 'fin kayn commissariat?'. Moroccan person replies 'tma qrib'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,13,2,سرقة أو ضياع,L08-D13-P05,You ask for a report.,Can I get a report?,n9dr nakhod procès-verbal?,نقدر ناخد پروسي ڤيربال؟,"iyeh, khas wraq",A police report may be needed for insurance or passport issues.,n9dr / nakhod / procès-verbal,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day13/l08-d13-p05-normal.mp3,assets/audio/level08/day13/l08-d13-p05-slow.mp3,assets/video/level08/day13/l08-d13-p05-scene.mp4,assets/images/video-posters/level08/day13/l08-d13-p05-poster.webp,assets/images/lesson-scenes/level08/day13/l08-d13-p05-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 13: سرقة أو ضياع. Show a foreign learner respectfully handling this situation: You ask for a report.. Visual focus: the phrase 'n9dr nakhod procès-verbal?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'سرقة أو ضياع'. Trigger: You ask for a report.. Learner says 'n9dr nakhod procès-verbal?'. Moroccan person replies 'iyeh, khas wraq'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,14,2,مراجعة الطوارئ والأوراق,L08-D14-P01,You say it is urgent and ask for an ambulance.,It is urgent; call an ambulance.,"hadshi musta3jil, 3ayet l-ambulance",هادشي مستعجل، عيّط لامبولونس,daba,Review urgent sequence.,hadshi / musta3jil / 3ayet / l-ambulance,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day14/l08-d14-p01-normal.mp3,assets/audio/level08/day14/l08-d14-p01-slow.mp3,assets/video/level08/day14/l08-d14-p01-scene.mp4,assets/images/video-posters/level08/day14/l08-d14-p01-poster.webp,assets/images/lesson-scenes/level08/day14/l08-d14-p01-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 14: مراجعة الطوارئ والأوراق. Show a foreign learner respectfully handling this situation: You say it is urgent and ask for an ambulance.. Visual focus: the phrase 'hadshi musta3jil, 3ayet l-ambulance' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة الطوارئ والأوراق'. Trigger: You say it is urgent and ask for an ambulance.. Learner says 'hadshi musta3jil, 3ayet l-ambulance'. Moroccan person replies 'daba'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,14,2,مراجعة الطوارئ والأوراق,L08-D14-P02,You tell a taxi to go to the clinic.,"Go to the clinic quickly, please.",sir l-clinique b-zrba aafak,سير للكلينيك بالزربة عافاك,wakha,Review medical transport.,sir / l-clinique / b-zrba / aafak,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day14/l08-d14-p02-normal.mp3,assets/audio/level08/day14/l08-d14-p02-slow.mp3,assets/video/level08/day14/l08-d14-p02-scene.mp4,assets/images/video-posters/level08/day14/l08-d14-p02-poster.webp,assets/images/lesson-scenes/level08/day14/l08-d14-p02-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 14: مراجعة الطوارئ والأوراق. Show a foreign learner respectfully handling this situation: You tell a taxi to go to the clinic.. Visual focus: the phrase 'sir l-clinique b-zrba aafak' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة الطوارئ والأوراق'. Trigger: You tell a taxi to go to the clinic.. Learner says 'sir l-clinique b-zrba aafak'. Moroccan person replies 'wakha'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
8,14,2,مراجعة الطوارئ والأوراق,L08-D14-P03,You ask reception where to wait.,Where should I wait for the doctor?,fin khasni ntsenna tbib?,فين خاصني نتسنى الطبيب؟,f had sala,Review reception flow.,fin / khasni / ntsenna / tbib,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level08/day14/l08-d14-p03-normal.mp3,assets/audio/level08/day14/l08-d14-p03-slow.mp3,assets/video/level08/day14/l08-d14-p03-scene.mp4,assets/images/video-posters/level08/day14/l08-d14-p03-poster.webp,assets/images/lesson-scenes/level08/day14/l08-d14-p03-scene.webp,"Realistic Moroccan health, safety, or problem-solving scene, Level 8 Day 14: مراجعة الطوارئ والأوراق. Show a foreign learner respectfully handling this situation: You ask reception where to wait.. Visual focus: the phrase 'fin khasni ntsenna tbib?' without putting text on the image. Moroccan pharmacy with green cross, clinic reception, taxi to hospital, police station, riad desk, busy street, apartment doorway, or quiet safe public place as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan health/safety/problem situation during 'مراجعة الطوارئ والأوراق'. Trigger: You ask reception where to wait.. Learner says 'fin khasni ntsenna tbib?'. Moroccan person replies 'f had sala'. End with a clear practical action: getting help, moving to safety, receiving instructions, or resolving paperwork respectfully."
