level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
7,5,1,العقد والضمان,L07-D05-P03,You ask when the deposit comes back.,When do I get the deposit back?,imta trje3 liya la caution?,إمتى ترجع ليا لا كوسيون؟,mlli tsali l-kra,Ask clearly before paying; deposit expectations can cause problems.,imta / trje3 / liya / la / caution,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day05/l07-d05-p03-normal.mp3,assets/audio/level07/day05/l07-d05-p03-slow.mp3,assets/video/level07/day05/l07-d05-p03-scene.mp4,assets/images/video-posters/level07/day05/l07-d05-p03-poster.webp,assets/images/lesson-scenes/level07/day05/l07-d05-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 5: العقد والضمان. Show a foreign learner respectfully handling this situation: You ask when the deposit comes back.. Visual focus: the phrase 'imta trje3 liya la caution?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العقد والضمان'. Trigger: You ask when the deposit comes back.. Learner says 'imta trje3 liya la caution?'. Moroccan person replies 'mlli tsali l-kra'. End with a clear action showing the practical situation resolved respectfully.
7,5,1,العقد والضمان,L07-D05-P04,You ask for a receipt.,Can you give me a receipt?,t9dr t3tini reçu?,تقدر تعطيني ريسي؟,"iyeh, daba nktebha lik",Receipts are important for rent and deposit payments.,t9dr / t3tini / reçu,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day05/l07-d05-p04-normal.mp3,assets/audio/level07/day05/l07-d05-p04-slow.mp3,assets/video/level07/day05/l07-d05-p04-scene.mp4,assets/images/video-posters/level07/day05/l07-d05-p04-poster.webp,assets/images/lesson-scenes/level07/day05/l07-d05-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 5: العقد والضمان. Show a foreign learner respectfully handling this situation: You ask for a receipt.. Visual focus: the phrase 't9dr t3tini reçu?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العقد والضمان'. Trigger: You ask for a receipt.. Learner says 't9dr t3tini reçu?'. Moroccan person replies 'iyeh, daba nktebha lik'. End with a clear action showing the practical situation resolved respectfully."
7,5,1,العقد والضمان,L07-D05-P05,You say you want to read the contract first.,I want to read the contract first.,bghit nqra l-contrat lwel,بغيت نقرا الكونطرا اللول,"wakha, qrah b-rahtk",Reading first is normal and protects both sides.,bghit / nqra / l-contrat / lwel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day05/l07-d05-p05-normal.mp3,assets/audio/level07/day05/l07-d05-p05-slow.mp3,assets/video/level07/day05/l07-d05-p05-scene.mp4,assets/images/video-posters/level07/day05/l07-d05-p05-poster.webp,assets/images/lesson-scenes/level07/day05/l07-d05-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 5: العقد والضمان. Show a foreign learner respectfully handling this situation: You say you want to read the contract first.. Visual focus: the phrase 'bghit nqra l-contrat lwel' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'العقد والضمان'. Trigger: You say you want to read the contract first.. Learner says 'bghit nqra l-contrat lwel'. Moroccan person replies 'wakha, qrah b-rahtk'. End with a clear action showing the practical situation resolved respectfully."
7,6,1,الدخول إلى السكن,L07-D06-P01,You ask for the keys.,Can I have the keys?,n9dr nakhod swart?,نقدر ناخد السوارت؟,"iyeh, hadi swart",Swart is common for keys; keep it simple and practical.,n9dr / nakhod / swart,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day06/l07-d06-p01-normal.mp3,assets/audio/level07/day06/l07-d06-p01-slow.mp3,assets/video/level07/day06/l07-d06-p01-scene.mp4,assets/images/video-posters/level07/day06/l07-d06-p01-poster.webp,assets/images/lesson-scenes/level07/day06/l07-d06-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 6: الدخول إلى السكن. Show a foreign learner respectfully handling this situation: You ask for the keys.. Visual focus: the phrase 'n9dr nakhod swart?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الدخول إلى السكن'. Trigger: You ask for the keys.. Learner says 'n9dr nakhod swart?'. Moroccan person replies 'iyeh, hadi swart'. End with a clear action showing the practical situation resolved respectfully."
7,6,1,الدخول إلى السكن,L07-D06-P02,You ask how to open the building door.,How do I open the building door?,kifash n7el bab l-immeuble?,كيفاش نحل باب الإيموبل؟,b-had l-code / b-had s-sarout,"Buildings may use keys, intercoms, or codes.",kifash / n7el / bab / l-immeuble,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day06/l07-d06-p02-normal.mp3,assets/audio/level07/day06/l07-d06-p02-slow.mp3,assets/video/level07/day06/l07-d06-p02-scene.mp4,assets/images/video-posters/level07/day06/l07-d06-p02-poster.webp,assets/images/lesson-scenes/level07/day06/l07-d06-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 6: الدخول إلى السكن. Show a foreign learner respectfully handling this situation: You ask how to open the building door.. Visual focus: the phrase 'kifash n7el bab l-immeuble?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الدخول إلى السكن'. Trigger: You ask how to open the building door.. Learner says 'kifash n7el bab l-immeuble?'. Moroccan person replies 'b-had l-code / b-had s-sarout'. End with a clear action showing the practical situation resolved respectfully.
7,6,1,الدخول إلى السكن,L07-D06-P03,You ask where to throw trash.,Where do I throw the trash?,fin nrmmi z-zbel?,فين نرمي الزبل؟,t7t f l-poubelle,Trash habits differ by building; ask early.,fin / nrmmi / z-zbel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day06/l07-d06-p03-normal.mp3,assets/audio/level07/day06/l07-d06-p03-slow.mp3,assets/video/level07/day06/l07-d06-p03-scene.mp4,assets/images/video-posters/level07/day06/l07-d06-p03-poster.webp,assets/images/lesson-scenes/level07/day06/l07-d06-p03-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 6: الدخول إلى السكن. Show a foreign learner respectfully handling this situation: You ask where to throw trash.. Visual focus: the phrase 'fin nrmmi z-zbel?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الدخول إلى السكن'. Trigger: You ask where to throw trash.. Learner says 'fin nrmmi z-zbel?'. Moroccan person replies 't7t f l-poubelle'. End with a clear action showing the practical situation resolved respectfully.
7,6,1,الدخول إلى السكن,L07-D06-P04,You ask if there are house rules.,Are there any house rules?,wash kaynin shi qawanin dyal dar?,واش كاينين شي قوانين ديال الدار؟,ghir ma tdirsh sda3 b-lil,"Rules about noise, guests, and trash can matter in apartment buildings.",wash / kaynin / shi / qawanin / dyal / dar,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day06/l07-d06-p04-normal.mp3,assets/audio/level07/day06/l07-d06-p04-slow.mp3,assets/video/level07/day06/l07-d06-p04-scene.mp4,assets/images/video-posters/level07/day06/l07-d06-p04-poster.webp,assets/images/lesson-scenes/level07/day06/l07-d06-p04-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 6: الدخول إلى السكن. Show a foreign learner respectfully handling this situation: You ask if there are house rules.. Visual focus: the phrase 'wash kaynin shi qawanin dyal dar?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الدخول إلى السكن'. Trigger: You ask if there are house rules.. Learner says 'wash kaynin shi qawanin dyal dar?'. Moroccan person replies 'ghir ma tdirsh sda3 b-lil'. End with a clear action showing the practical situation resolved respectfully.
7,6,1,الدخول إلى السكن,L07-D06-P05,You report a small problem on arrival.,There is a small problem here.,kayn moshkil sghir hna,كاين مشكل صغير هنا,shno howa l-moshkil?,Report problems early so they are not blamed on you later.,kayn / moshkil / sghir / hna,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day06/l07-d06-p05-normal.mp3,assets/audio/level07/day06/l07-d06-p05-slow.mp3,assets/video/level07/day06/l07-d06-p05-scene.mp4,assets/images/video-posters/level07/day06/l07-d06-p05-poster.webp,assets/images/lesson-scenes/level07/day06/l07-d06-p05-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 6: الدخول إلى السكن. Show a foreign learner respectfully handling this situation: You report a small problem on arrival.. Visual focus: the phrase 'kayn moshkil sghir hna' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.",Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'الدخول إلى السكن'. Trigger: You report a small problem on arrival.. Learner says 'kayn moshkil sghir hna'. Moroccan person replies 'shno howa l-moshkil?'. End with a clear action showing the practical situation resolved respectfully.
7,7,1,مراجعة السكن الأسبوعية,L07-D07-P01,You summarize that you want to rent.,I want to rent for one month.,bghit nkri shhar wahed,بغيت نكري شهر واحد,"wakha, mn imta?","Review day connects rent, time, and polite negotiation.",bghit / nkri / shhar / wahed,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day07/l07-d07-p01-normal.mp3,assets/audio/level07/day07/l07-d07-p01-slow.mp3,assets/video/level07/day07/l07-d07-p01-scene.mp4,assets/images/video-posters/level07/day07/l07-d07-p01-poster.webp,assets/images/lesson-scenes/level07/day07/l07-d07-p01-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 7: مراجعة السكن الأسبوعية. Show a foreign learner respectfully handling this situation: You summarize that you want to rent.. Visual focus: the phrase 'bghit nkri shhar wahed' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة السكن الأسبوعية'. Trigger: You summarize that you want to rent.. Learner says 'bghit nkri shhar wahed'. Moroccan person replies 'wakha, mn imta?'. End with a clear action showing the practical situation resolved respectfully."
7,7,1,مراجعة السكن الأسبوعية,L07-D07-P02,You ask if everything is included.,Is everything included?,wash kolshi dakhel?,واش كلشي داخل؟,"la, l-ma w do بوحدهم",A useful review phrase before payment.,wash / kolshi / dakhel,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level07/day07/l07-d07-p02-normal.mp3,assets/audio/level07/day07/l07-d07-p02-slow.mp3,assets/video/level07/day07/l07-d07-p02-scene.mp4,assets/images/video-posters/level07/day07/l07-d07-p02-poster.webp,assets/images/lesson-scenes/level07/day07/l07-d07-p02-scene.webp,"Realistic Moroccan longer-stay scene, Level 7 Day 7: مراجعة السكن الأسبوعية. Show a foreign learner respectfully handling this situation: You ask if everything is included.. Visual focus: the phrase 'wash kolshi dakhel?' without putting text on the image. Moroccan apartment building, local neighborhood, hanout, laundry shop, repair visit, Wi‑Fi/router, SIM shop, service counter, or home interior as appropriate, natural light, realistic daily life.","Short interactive video: learner is in a Moroccan longer-stay/daily-service situation during 'مراجعة السكن الأسبوعية'. Trigger: You ask if everything is included.. Learner says 'wash kolshi dakhel?'. Moroccan person replies 'la, l-ma w do بوحدهم'. End with a clear action showing the practical situation resolved respectfully."
