level,day,week,dayTitle,phraseId,scenario,english,friendlyLatin,arabic,possibleMoroccanReply,cultureNote,pronunciationParts,status,audioNormal,audioSlow,sceneVideo,scenePoster,sceneVisual,imagePromptSeed,videoActionSeed
9,5,1,فهم حاجة الكليون,L09-D05-P02,You ask about the main problem.,What is the main problem?,ashno huwa l-moshkil l-kbir?,أشنو هو المشكل الكبير؟,l-waqt w l-cost,Business Darija should focus on real problems.,ashno / huwa / l-moshkil / l-kbir,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day05/l09-d05-p02-normal.mp3,assets/audio/level09/day05/l09-d05-p02-slow.mp3,assets/video/level09/day05/l09-d05-p02-scene.mp4,assets/images/video-posters/level09/day05/l09-d05-p02-poster.webp,assets/images/lesson-scenes/level09/day05/l09-d05-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 5: فهم حاجة الكليون. Show a foreign learner respectfully handling this work/business situation: You ask about the main problem.. Visual focus: the phrase 'ashno huwa l-moshkil l-kbir?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'فهم حاجة الكليون'. Trigger: You ask about the main problem.. Learner says 'ashno huwa l-moshkil l-kbir?'. Moroccan professional replies 'l-waqt w l-cost'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,5,1,فهم حاجة الكليون,L09-D05-P03,You ask who will use it.,Who will use this?,shkun ghadi yst3mel hadshi?,شكون غادي يستعمل هادشي؟,team dyalna,Identifying users clarifies the solution.,shkun / ghadi / yst3mel / hadshi,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day05/l09-d05-p03-normal.mp3,assets/audio/level09/day05/l09-d05-p03-slow.mp3,assets/video/level09/day05/l09-d05-p03-scene.mp4,assets/images/video-posters/level09/day05/l09-d05-p03-poster.webp,assets/images/lesson-scenes/level09/day05/l09-d05-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 5: فهم حاجة الكليون. Show a foreign learner respectfully handling this work/business situation: You ask who will use it.. Visual focus: the phrase 'shkun ghadi yst3mel hadshi?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'فهم حاجة الكليون'. Trigger: You ask who will use it.. Learner says 'shkun ghadi yst3mel hadshi?'. Moroccan professional replies 'team dyalna'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,5,1,فهم حاجة الكليون,L09-D05-P04,You ask about the budget.,What is the approximate budget?,sh7al l-budget tqreeban?,شحال البودجي تقريبا؟,maزال ma 7eddednash,"Budget questions should be polite, not aggressive.",sh7al / l-budget / tqreeban,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day05/l09-d05-p04-normal.mp3,assets/audio/level09/day05/l09-d05-p04-slow.mp3,assets/video/level09/day05/l09-d05-p04-scene.mp4,assets/images/video-posters/level09/day05/l09-d05-p04-poster.webp,assets/images/lesson-scenes/level09/day05/l09-d05-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 5: فهم حاجة الكليون. Show a foreign learner respectfully handling this work/business situation: You ask about the budget.. Visual focus: the phrase 'sh7al l-budget tqreeban?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'فهم حاجة الكليون'. Trigger: You ask about the budget.. Learner says 'sh7al l-budget tqreeban?'. Moroccan professional replies 'maزال ma 7eddednash'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,5,1,فهم حاجة الكليون,L09-D05-P05,You ask about the deadline.,When do you need it?,imta khasskom hadshi?,إمتى خاصكم هادشي؟,qbel akhir shaher,Deadline drives scope and pricing.,imta / khasskom / hadshi,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day05/l09-d05-p05-normal.mp3,assets/audio/level09/day05/l09-d05-p05-slow.mp3,assets/video/level09/day05/l09-d05-p05-scene.mp4,assets/images/video-posters/level09/day05/l09-d05-p05-poster.webp,assets/images/lesson-scenes/level09/day05/l09-d05-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 5: فهم حاجة الكليون. Show a foreign learner respectfully handling this work/business situation: You ask about the deadline.. Visual focus: the phrase 'imta khasskom hadshi?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'فهم حاجة الكليون'. Trigger: You ask about the deadline.. Learner says 'imta khasskom hadshi?'. Moroccan professional replies 'qbel akhir shaher'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,6,1,شرح الخدمة أو المنتج,L09-D06-P01,You say you offer a simple solution.,We offer a simple solution.,kan-3tiw wahed l-7ell basit,كنعطيو واحد الحل بسيط,"mzyan, shra7 lia",Keep business explanations clear and concrete.,kan-3tiw / wahed / l-7ell / basit,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day06/l09-d06-p01-normal.mp3,assets/audio/level09/day06/l09-d06-p01-slow.mp3,assets/video/level09/day06/l09-d06-p01-scene.mp4,assets/images/video-posters/level09/day06/l09-d06-p01-poster.webp,assets/images/lesson-scenes/level09/day06/l09-d06-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 6: شرح الخدمة أو المنتج. Show a foreign learner respectfully handling this work/business situation: You say you offer a simple solution.. Visual focus: the phrase 'kan-3tiw wahed l-7ell basit' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شرح الخدمة أو المنتج'. Trigger: You say you offer a simple solution.. Learner says 'kan-3tiw wahed l-7ell basit'. Moroccan professional replies 'mzyan, shra7 lia'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,6,1,شرح الخدمة أو المنتج,L09-D06-P02,You say this saves time.,This saves time.,hadshi kaywffer l-waqt,هادشي كيوفر الوقت,hada mohim,Time-saving is an easy value to understand.,hadshi / kaywffer / l-waqt,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day06/l09-d06-p02-normal.mp3,assets/audio/level09/day06/l09-d06-p02-slow.mp3,assets/video/level09/day06/l09-d06-p02-scene.mp4,assets/images/video-posters/level09/day06/l09-d06-p02-poster.webp,assets/images/lesson-scenes/level09/day06/l09-d06-p02-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 6: شرح الخدمة أو المنتج. Show a foreign learner respectfully handling this work/business situation: You say this saves time.. Visual focus: the phrase 'hadshi kaywffer l-waqt' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شرح الخدمة أو المنتج'. Trigger: You say this saves time.. Learner says 'hadshi kaywffer l-waqt'. Moroccan professional replies 'hada mohim'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,6,1,شرح الخدمة أو المنتج,L09-D06-P03,You say this reduces cost.,This reduces cost.,hadshi kayn9es l-cost,هادشي كينقص الكوست,bsh7al tqreeban?,Cost/value language matters in business.,hadshi / kayn9es / l-cost,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day06/l09-d06-p03-normal.mp3,assets/audio/level09/day06/l09-d06-p03-slow.mp3,assets/video/level09/day06/l09-d06-p03-scene.mp4,assets/images/video-posters/level09/day06/l09-d06-p03-poster.webp,assets/images/lesson-scenes/level09/day06/l09-d06-p03-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 6: شرح الخدمة أو المنتج. Show a foreign learner respectfully handling this work/business situation: You say this reduces cost.. Visual focus: the phrase 'hadshi kayn9es l-cost' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شرح الخدمة أو المنتج'. Trigger: You say this reduces cost.. Learner says 'hadshi kayn9es l-cost'. Moroccan professional replies 'bsh7al tqreeban?'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,6,1,شرح الخدمة أو المنتج,L09-D06-P04,You ask if they want a demo.,Do you want a demo?,bghitiw demo?,بغيتيو ديمو؟,"iyeh, wrina",Demo is commonly understood in tech/business contexts.,bghitiw / demo,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day06/l09-d06-p04-normal.mp3,assets/audio/level09/day06/l09-d06-p04-slow.mp3,assets/video/level09/day06/l09-d06-p04-scene.mp4,assets/images/video-posters/level09/day06/l09-d06-p04-poster.webp,assets/images/lesson-scenes/level09/day06/l09-d06-p04-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 6: شرح الخدمة أو المنتج. Show a foreign learner respectfully handling this work/business situation: You ask if they want a demo.. Visual focus: the phrase 'bghitiw demo?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شرح الخدمة أو المنتج'. Trigger: You ask if they want a demo.. Learner says 'bghitiw demo?'. Moroccan professional replies 'iyeh, wrina'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,6,1,شرح الخدمة أو المنتج,L09-D06-P05,You say you can customize it.,We can customize it for you.,n9dro n-adaptiwha 3likom,نقدرو نأداپتيوها عليكم,mzyan,French/English loan verbs appear in modern work talk.,n9dro / n-adaptiwha / 3likom,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day06/l09-d06-p05-normal.mp3,assets/audio/level09/day06/l09-d06-p05-slow.mp3,assets/video/level09/day06/l09-d06-p05-scene.mp4,assets/images/video-posters/level09/day06/l09-d06-p05-poster.webp,assets/images/lesson-scenes/level09/day06/l09-d06-p05-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 6: شرح الخدمة أو المنتج. Show a foreign learner respectfully handling this work/business situation: You say you can customize it.. Visual focus: the phrase 'n9dro n-adaptiwha 3likom' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'شرح الخدمة أو المنتج'. Trigger: You say you can customize it.. Learner says 'n9dro n-adaptiwha 3likom'. Moroccan professional replies 'mzyan'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
9,7,1,مراجعة الأسبوع الأول,L09-D07-P01,You introduce yourself and ask for the manager.,My name is Alex; can I speak with the manager?,"smiti Alex, n9dr nhder m3a l-manager?",سميتي أليكس، نقدر نهضر مع الماناجر؟,"iyeh, tsenna shwiya",Review professional entry.,smiti / Alex / n9dr / nhder / m3a / l-manager,DRAFT_WEB_RESEARCHED_NEEDS_NATIVE_AUDIO_QA,assets/audio/level09/day07/l09-d07-p01-normal.mp3,assets/audio/level09/day07/l09-d07-p01-slow.mp3,assets/video/level09/day07/l09-d07-p01-scene.mp4,assets/images/video-posters/level09/day07/l09-d07-p01-poster.webp,assets/images/lesson-scenes/level09/day07/l09-d07-p01-scene.webp,"Realistic Moroccan professional or small-business scene, Level 9 Day 7: مراجعة الأسبوع الأول. Show a foreign learner respectfully handling this work/business situation: You introduce yourself and ask for the manager.. Visual focus: the phrase 'smiti Alex, n9dr nhder m3a l-manager?' without putting text on the image. Moroccan café meeting, office reception, coworking space, shop counter, trade fair stand, bank/admin office, client meeting room, or WhatsApp/email follow-up context as appropriate, natural realistic daily life.","Short interactive video: learner is in a Moroccan work/business situation during 'مراجعة الأسبوع الأول'. Trigger: You introduce yourself and ask for the manager.. Learner says 'smiti Alex, n9dr nhder m3a l-manager?'. Moroccan professional replies 'iyeh, tsenna shwiya'. End with a clear practical action: scheduling, confirming, negotiating, sending documents, resolving a delay, or closing politely."
